event_id,user_id,event_timestamp,event_name
120,35,2024-01-28 00:40:00,created_project
121,36,2024-01-09 00:00:00,signed_up
122,36,2024-01-09 00:52:00,created_project
123,37,2024-01-04 00:00:00,signed_up
124,37,2024-01-04 00:15:00,created_project
125,38,2024-01-11 00:00:00,signed_up
126,38,2024-01-11 01:29:00,created_project
127,38,2024-01-12 23:00:00,used_feature_X
128,38,2024-01-25 08:00:00,used_feature_X
129,39,2024-01-25 00:00:00,signed_up
130,39,2024-01-25 00:26:00,created_project
131,39,2024-01-26 17:00:00,used_feature_X
132,39,2024-02-01 21:00:00,used_feature_X
133,40,2024-01-30 00:00:00,signed_up
134,40,2024-01-30 01:56:00,created_project
135,41,2024-02-25 00:00:00,signed_up
136,41,2024-02-26 17:00:00,used_feature_X
137,42,2024-01-08 00:00:00,signed_up
138,42,2024-02-07 20:00:00,used_feature_X
139,43,2024-01-22 00:00:00,signed_up
140,43,2024-01-22 01:04:00,created_project
141,43,2024-02-05 10:00:00,used_feature_X
142,44,2024-01-11 00:00:00,signed_up
143,44,2024-01-12 00:00:00,used_feature_X
144,44,2024-02-10 03:00:00,used_feature_X
145,45,2024-02-16 00:00:00,signed_up
146,45,2024-02-16 01:32:00,created_project
147,45,2024-02-17 06:00:00,used_feature_X
148,45,2024-02-23 19:00:00,used_feature_X
149,46,2024-02-18 00:00:00,signed_up
150,47,2024-01-07 00:00:00,signed_up
151,47,2024-01-07 01:29:00,created_project
152,47,2024-01-14 03:00:00,used_feature_X
153,48,2024-02-02 00:00:00,signed_up
154,48,2024-02-02 00:14:00,created_project
155,48,2024-02-03 13:00:00,used_feature_X
156,49,2024-02-18 00:00:00,signed_up
157,49,2024-02-18 01:44:00,created_project
158,49,2024-02-18 05:44:00,invited_teammate
159,49,2024-02-20 01:44:00,viewed_pricing_page
160,49,2024-02-19 08:00:00,used_feature_X
161,49,2024-02-25 02:00:00,used_feature_X
162,50,2024-02-19 00:00:00,signed_up
163,50,2024-02-19 00:27:00,created_project
164,50,2024-02-20 13:00:00,used_feature_X
165,50,2024-02-26 20:00:00,used_feature_X
166,51,2024-02-01 00:00:00,signed_up
167,51,2024-02-01 00:14:00,created_project
168,51,2024-02-02 23:14:00,invited_teammate
169,51,2024-02-05 10:14:00,viewed_pricing_page
170,51,2024-02-06 02:14:00,upgraded_plan
171,51,2024-02-02 20:00:00,used_feature_X
172,51,2024-02-08 01:00:00,used_feature_X
173,52,2024-01-24 00:00:00,signed_up
174,52,2024-01-24 02:00:00,created_project
175,52,2024-01-26 18:00:00,viewed_pricing_page
176,52,2024-01-25 23:00:00,used_feature_X
177,53,2024-01-16 00:00:00,signed_up
178,53,2024-01-16 01:33:00,created_project
179,53,2024-01-17 11:00:00,used_feature_X
180,53,2024-02-15 20:00:00,used_feature_X
181,54,2024-02-01 00:00:00,signed_up
182,54,2024-02-01 01:13:00,created_project
183,55,2024-02-04 00:00:00,signed_up
184,55,2024-02-04 00:54:00,created_project
185,55,2024-02-05 03:00:00,used_feature_X
186,56,2024-01-31 00:00:00,signed_up
187,56,2024-01-31 00:29:00,created_project
188,56,2024-01-31 13:29:00,invited_teammate
189,56,2024-02-01 21:29:00,viewed_pricing_page
190,56,2024-02-01 17:00:00,used_feature_X
191,57,2024-02-25 00:00:00,signed_up
192,58,2024-02-29 00:00:00,signed_up
193,58,2024-02-29 01:28:00,created_project
194,59,2024-01-26 00:00:00,signed_up
195,59,2024-01-26 00:07:00,created_project
196,59,2024-01-27 22:00:00,used_feature_X
197,59,2024-02-09 20:00:00,used_feature_X
198,59,2024-02-25 09:00:00,used_feature_X
199,60,2024-02-03 00:00:00,signed_up
200,60,2024-02-04 19:00:00,used_feature_X
201,60,2024-02-10 18:00:00,used_feature_X
202,60,2024-02-17 03:00:00,used_feature_X
203,61,2024-01-15 00:00:00,signed_up
204,61,2024-01-16 06:00:00,used_feature_X
205,62,2024-02-07 00:00:00,signed_up
206,62,2024-02-07 00:46:00,created_project
207,62,2024-02-08 20:46:00,invited_teammate
208,62,2024-02-09 15:46:00,viewed_pricing_page
209,62,2024-02-14 01:00:00,used_feature_X
210,63,2024-01-01 00:00:00,signed_up
211,63,2024-01-01 00:23:00,created_project
212,63,2024-01-02 05:00:00,used_feature_X
213,63,2024-01-31 03:00:00,used_feature_X
214,64,2024-01-04 00:00:00,signed_up
215,64,2024-01-05 12:00:00,used_feature_X
216,64,2024-01-18 15:00:00,used_feature_X
217,64,2024-02-03 00:00:00,used_feature_X
218,65,2024-01-03 00:00:00,signed_up
219,65,2024-01-03 00:16:00,created_project
220,65,2024-01-04 22:00:00,used_feature_X
221,66,2024-01-16 00:00:00,signed_up
222,66,2024-01-16 01:26:00,created_project
223,66,2024-01-17 05:00:00,used_feature_X
224,66,2024-01-30 05:00:00,used_feature_X
225,67,2024-01-14 00:00:00,signed_up
226,67,2024-01-14 00:16:00,created_project
227,67,2024-01-15 00:00:00,used_feature_X
228,67,2024-01-28 16:00:00,used_feature_X
229,68,2024-02-26 00:00:00,signed_up
230,68,2024-02-26 01:55:00,created_project
231,68,2024-02-27 20:00:00,used_feature_X
232,69,2024-01-31 00:00:00,signed_up
233,69,2024-01-31 01:05:00,created_project
234,69,2024-02-07 11:00:00,used_feature_X
235,70,2024-01-07 00:00:00,signed_up
236,70,2024-01-07 01:48:00,created_project
237,70,2024-01-08 01:00:00,used_feature_X
238,70,2024-01-21 00:00:00,used_feature_X
239,71,2024-01-27 00:00:00,signed_up
240,71,2024-01-27 01:59:00,created_project
241,71,2024-01-28 06:59:00,invited_teammate
242,71,2024-01-30 01:59:00,viewed_pricing_page
243,71,2024-02-26 07:00:00,used_feature_X
244,72,2024-01-04 00:00:00,signed_up
245,72,2024-01-04 01:39:00,created_project
246,72,2024-01-11 18:00:00,used_feature_X
247,73,2024-02-16 00:00:00,signed_up
248,73,2024-02-16 01:23:00,created_project
249,73,2024-02-17 23:00:00,used_feature_X
250,73,2024-02-23 11:00:00,used_feature_X
251,74,2024-01-07 00:00:00,signed_up
252,74,2024-01-07 01:17:00,created_project
253,74,2024-01-07 10:17:00,invited_teammate
254,74,2024-01-09 23:17:00,viewed_pricing_page
255,74,2024-01-08 10:00:00,used_feature_X
256,74,2024-01-14 09:00:00,used_feature_X
257,75,2024-02-04 00:00:00,signed_up
258,75,2024-02-04 01:23:00,created_project
259,75,2024-02-05 07:00:00,used_feature_X
260,75,2024-02-11 16:00:00,used_feature_X
261,76,2024-01-12 00:00:00,signed_up
262,76,2024-01-12 01:52:00,created_project
263,76,2024-01-14 09:52:00,viewed_pricing_page
264,76,2024-01-13 10:00:00,used_feature_X
265,77,2024-02-25 00:00:00,signed_up
266,78,2024-02-25 00:00:00,signed_up
267,78,2024-02-25 01:09:00,created_project
268,78,2024-02-26 11:09:00,invited_teammate
269,78,2024-02-27 01:09:00,viewed_pricing_page
270,78,2024-02-26 17:00:00,used_feature_X
271,79,2024-02-04 00:00:00,signed_up
272,79,2024-02-04 00:50:00,created_project
273,79,2024-02-05 15:00:00,used_feature_X
274,79,2024-02-18 14:00:00,used_feature_X
275,80,2024-02-29 00:00:00,signed_up
276,80,2024-02-29 00:08:00,created_project
277,81,2024-02-01 00:00:00,signed_up
278,81,2024-02-01 01:26:00,created_project
279,81,2024-02-02 18:26:00,invited_teammate
280,81,2024-02-04 14:26:00,viewed_pricing_page
281,81,2024-02-02 08:00:00,used_feature_X
282,82,2024-01-26 00:00:00,signed_up
283,82,2024-01-26 01:32:00,created_project
284,82,2024-01-26 23:32:00,invited_teammate
285,82,2024-01-27 21:00:00,used_feature_X
286,82,2024-02-09 12:00:00,used_feature_X
287,83,2024-01-01 00:00:00,signed_up
288,83,2024-01-01 00:51:00,created_project
289,83,2024-01-31 10:00:00,used_feature_X
290,84,2024-02-20 00:00:00,signed_up
291,84,2024-02-20 00:19:00,created_project
292,84,2024-02-21 22:00:00,used_feature_X
293,84,2024-02-27 23:00:00,used_feature_X
294,85,2024-02-14 00:00:00,signed_up
295,85,2024-02-15 13:00:00,used_feature_X
296,85,2024-02-21 02:00:00,used_feature_X
297,86,2024-01-19 00:00:00,signed_up
298,86,2024-01-19 01:51:00,created_project
299,86,2024-01-20 23:51:00,invited_teammate
300,86,2024-01-23 21:51:00,viewed_pricing_page
301,86,2024-01-20 11:00:00,used_feature_X
302,87,2024-02-07 00:00:00,signed_up
303,87,2024-02-08 14:00:00,used_feature_X
304,87,2024-02-14 12:00:00,used_feature_X
305,88,2024-01-04 00:00:00,signed_up
306,88,2024-01-05 08:00:00,used_feature_X
307,88,2024-01-11 04:00:00,used_feature_X
308,89,2024-02-02 00:00:00,signed_up
309,89,2024-02-02 01:25:00,created_project
310,89,2024-02-03 04:25:00,invited_teammate
311,89,2024-02-03 04:00:00,used_feature_X
312,90,2024-02-02 00:00:00,signed_up
313,90,2024-02-02 00:29:00,created_project
314,90,2024-02-02 15:29:00,invited_teammate
315,90,2024-02-03 10:00:00,used_feature_X
316,91,2024-01-05 00:00:00,signed_up
317,91,2024-01-05 01:20:00,created_project
318,91,2024-01-06 14:00:00,used_feature_X
319,91,2024-01-19 09:00:00,used_feature_X
320,92,2024-01-16 00:00:00,signed_up
321,92,2024-01-16 01:06:00,created_project
322,92,2024-01-23 09:00:00,used_feature_X
323,93,2024-02-26 00:00:00,signed_up
324,93,2024-02-27 09:00:00,used_feature_X
325,94,2024-01-03 00:00:00,signed_up
326,94,2024-01-03 00:24:00,created_project
327,94,2024-01-03 08:24:00,invited_teammate
328,94,2024-01-05 02:24:00,viewed_pricing_page
329,94,2024-01-04 11:00:00,used_feature_X
330,94,2024-01-10 17:00:00,used_feature_X
331,95,2024-02-07 00:00:00,signed_up
332,95,2024-02-08 14:00:00,used_feature_X
333,95,2024-02-21 09:00:00,used_feature_X
334,96,2024-01-14 00:00:00,signed_up
335,96,2024-01-14 01:08:00,created_project
336,96,2024-01-21 23:00:00,used_feature_X
337,97,2024-01-26 00:00:00,signed_up
338,97,2024-01-26 00:42:00,created_project
339,97,2024-02-25 18:00:00,used_feature_X
340,98,2024-01-20 00:00:00,signed_up
341,98,2024-01-20 01:01:00,created_project
342,98,2024-01-21 01:00:00,used_feature_X
343,98,2024-01-27 17:00:00,used_feature_X
344,98,2024-02-03 00:00:00,used_feature_X
345,99,2024-02-18 00:00:00,signed_up
346,99,2024-02-19 02:00:00,used_feature_X
347,99,2024-02-25 19:00:00,used_feature_X
348,100,2024-02-09 00:00:00,signed_up
349,100,2024-02-09 01:43:00,created_project
350,100,2024-02-11 23:43:00,viewed_pricing_page
351,100,2024-02-10 02:00:00,used_feature_X
352,101,2024-01-14 00:00:00,signed_up
353,101,2024-01-14 01:10:00,created_project
354,101,2024-01-15 04:00:00,used_feature_X
355,102,2024-01-23 00:00:00,signed_up
356,102,2024-01-23 00:49:00,created_project
357,102,2024-01-30 23:00:00,used_feature_X
358,103,2024-01-24 00:00:00,signed_up
359,103,2024-01-24 01:01:00,created_project
360,103,2024-02-23 18:00:00,used_feature_X
361,104,2024-02-23 00:00:00,signed_up
362,104,2024-02-23 00:23:00,created_project
363,104,2024-02-24 07:23:00,invited_teammate
364,104,2024-02-24 10:00:00,used_feature_X
365,105,2024-02-21 00:00:00,signed_up
366,105,2024-02-21 00:39:00,created_project
367,105,2024-02-22 04:00:00,used_feature_X
368,105,2024-02-28 12:00:00,used_feature_X
369,106,2024-02-05 00:00:00,signed_up
370,106,2024-02-06 18:00:00,used_feature_X
371,106,2024-02-12 17:00:00,used_feature_X
372,107,2024-01-07 00:00:00,signed_up
373,107,2024-01-08 09:00:00,used_feature_X
374,108,2024-02-26 00:00:00,signed_up
375,108,2024-02-26 01:59:00,created_project
376,109,2024-01-10 00:00:00,signed_up
377,109,2024-01-11 11:00:00,used_feature_X
378,110,2024-01-14 00:00:00,signed_up
379,110,2024-01-14 01:05:00,created_project
380,110,2024-01-15 23:00:00,used_feature_X
381,111,2024-02-10 00:00:00,signed_up
382,111,2024-02-10 00:45:00,created_project
383,111,2024-02-11 01:00:00,used_feature_X
384,111,2024-02-17 13:00:00,used_feature_X
385,112,2024-01-17 00:00:00,signed_up
386,112,2024-01-17 00:42:00,created_project
387,112,2024-01-18 20:00:00,used_feature_X
388,112,2024-01-24 03:00:00,used_feature_X
389,113,2024-01-28 00:00:00,signed_up
390,113,2024-01-28 00:45:00,created_project
391,113,2024-01-29 21:00:00,used_feature_X
392,114,2024-01-22 00:00:00,signed_up
393,114,2024-01-22 00:23:00,created_project
394,114,2024-01-23 10:23:00,invited_teammate
395,114,2024-01-26 02:23:00,viewed_pricing_page
396,114,2024-01-29 06:00:00,used_feature_X
397,114,2024-02-05 07:00:00,used_feature_X
398,115,2024-01-17 00:00:00,signed_up
399,115,2024-01-18 22:00:00,used_feature_X
400,116,2024-02-05 00:00:00,signed_up
401,116,2024-02-05 01:41:00,created_project
402,116,2024-02-12 04:00:00,used_feature_X
403,117,2024-01-08 00:00:00,signed_up
404,117,2024-01-08 00:51:00,created_project
405,117,2024-01-09 05:51:00,invited_teammate
406,117,2024-01-09 10:00:00,used_feature_X
407,117,2024-01-15 09:00:00,used_feature_X
408,117,2024-01-22 03:00:00,used_feature_X
409,118,2024-02-14 00:00:00,signed_up
410,118,2024-02-15 07:00:00,used_feature_X
411,118,2024-02-21 06:00:00,used_feature_X
412,118,2024-02-28 02:00:00,used_feature_X
413,119,2024-02-23 00:00:00,signed_up
414,119,2024-02-24 00:00:00,used_feature_X
415,120,2024-01-10 00:00:00,signed_up
416,120,2024-01-10 01:29:00,created_project
417,120,2024-01-10 18:29:00,viewed_pricing_page
418,120,2024-01-11 09:00:00,used_feature_X
419,121,2024-01-20 00:00:00,signed_up
420,121,2024-01-21 06:00:00,used_feature_X
421,121,2024-01-27 11:00:00,used_feature_X
422,121,2024-02-03 04:00:00,used_feature_X
423,122,2024-02-20 00:00:00,signed_up
424,122,2024-02-27 05:00:00,used_feature_X
425,123,2024-01-14 00:00:00,signed_up
426,123,2024-01-14 01:09:00,created_project
427,123,2024-01-14 04:09:00,viewed_pricing_page
428,123,2024-01-28 17:00:00,used_feature_X
429,123,2024-02-13 23:00:00,used_feature_X
430,124,2024-01-23 00:00:00,signed_up
431,124,2024-01-23 00:32:00,created_project
432,124,2024-01-24 22:00:00,used_feature_X
433,125,2024-02-17 00:00:00,signed_up
434,125,2024-02-17 00:50:00,created_project
435,125,2024-02-18 13:00:00,used_feature_X
436,125,2024-02-24 10:00:00,used_feature_X
437,126,2024-01-16 00:00:00,signed_up
438,126,2024-01-16 00:51:00,created_project
439,126,2024-01-17 10:00:00,used_feature_X
440,127,2024-02-21 00:00:00,signed_up
441,127,2024-02-21 01:32:00,created_project
442,127,2024-02-22 09:00:00,used_feature_X
443,128,2024-01-02 00:00:00,signed_up
444,128,2024-02-01 21:00:00,used_feature_X
445,129,2024-01-22 00:00:00,signed_up
446,129,2024-01-22 00:18:00,created_project
447,129,2024-01-23 03:00:00,used_feature_X
448,129,2024-01-29 12:00:00,used_feature_X
449,130,2024-02-25 00:00:00,signed_up
450,130,2024-02-25 01:59:00,created_project
451,130,2024-02-26 04:59:00,viewed_pricing_page
452,130,2024-02-26 12:00:00,used_feature_X
453,131,2024-02-20 00:00:00,signed_up
454,131,2024-02-20 01:19:00,created_project
455,132,2024-01-03 00:00:00,signed_up
456,132,2024-01-17 14:00:00,used_feature_X
457,132,2024-02-02 08:00:00,used_feature_X
458,133,2024-02-22 00:00:00,signed_up
459,133,2024-02-22 00:34:00,created_project
460,133,2024-02-23 01:00:00,used_feature_X
461,134,2024-02-22 00:00:00,signed_up
462,134,2024-02-22 01:31:00,created_project
463,134,2024-02-23 02:00:00,used_feature_X
464,135,2024-02-12 00:00:00,signed_up
465,135,2024-02-12 00:42:00,created_project
466,135,2024-02-13 10:00:00,used_feature_X
467,136,2024-01-18 00:00:00,signed_up
468,136,2024-01-25 14:00:00,used_feature_X
469,137,2024-01-18 00:00:00,signed_up
470,137,2024-01-18 00:09:00,created_project
471,137,2024-01-19 19:09:00,invited_teammate
472,137,2024-01-19 22:00:00,used_feature_X
473,137,2024-01-25 13:00:00,used_feature_X
474,137,2024-02-01 22:00:00,used_feature_X
475,138,2024-01-26 00:00:00,signed_up
476,138,2024-01-27 15:00:00,used_feature_X
477,139,2024-01-08 00:00:00,signed_up
478,139,2024-01-08 01:54:00,created_project
479,139,2024-01-08 05:54:00,invited_teammate
480,139,2024-01-10 22:54:00,viewed_pricing_page
481,139,2024-01-09 21:00:00,used_feature_X
482,140,2024-01-17 00:00:00,signed_up
483,140,2024-01-17 00:10:00,created_project
484,140,2024-01-18 00:10:00,invited_teammate
485,140,2024-01-18 05:10:00,viewed_pricing_page
486,140,2024-01-18 12:00:00,used_feature_X
487,140,2024-01-24 11:00:00,used_feature_X
488,141,2024-01-28 00:00:00,signed_up
489,141,2024-01-28 00:36:00,created_project
490,141,2024-01-29 18:36:00,invited_teammate
491,141,2024-01-30 06:36:00,viewed_pricing_page
492,141,2024-01-29 09:00:00,used_feature_X
493,141,2024-02-04 05:00:00,used_feature_X
494,141,2024-02-11 10:00:00,used_feature_X
495,141,2024-02-27 21:00:00,used_feature_X
496,142,2024-01-21 00:00:00,signed_up
497,142,2024-01-22 13:00:00,used_feature_X
498,142,2024-01-28 22:00:00,used_feature_X
499,142,2024-02-20 10:00:00,used_feature_X
500,143,2024-02-02 00:00:00,signed_up
501,143,2024-02-02 00:54:00,created_project
502,143,2024-02-04 16:54:00,viewed_pricing_page
503,143,2024-02-03 10:00:00,used_feature_X
504,144,2024-02-06 00:00:00,signed_up
505,144,2024-02-06 00:43:00,created_project
506,144,2024-02-07 02:00:00,used_feature_X
507,145,2024-02-15 00:00:00,signed_up
508,145,2024-02-15 01:18:00,created_project
509,145,2024-02-16 02:00:00,used_feature_X
510,146,2024-02-29 00:00:00,signed_up
511,146,2024-02-29 01:17:00,created_project
512,147,2024-01-05 00:00:00,signed_up
513,147,2024-01-05 01:14:00,created_project
514,147,2024-01-06 16:00:00,used_feature_X
515,148,2024-02-12 00:00:00,signed_up
516,148,2024-02-12 01:35:00,created_project
517,148,2024-02-13 21:00:00,used_feature_X
518,149,2024-01-20 00:00:00,signed_up
519,149,2024-01-21 19:00:00,used_feature_X
520,150,2024-01-21 00:00:00,signed_up
521,150,2024-01-21 00:12:00,created_project
522,150,2024-01-22 04:00:00,used_feature_X
523,151,2024-02-05 00:00:00,signed_up
524,151,2024-02-05 01:55:00,created_project
525,151,2024-02-06 05:55:00,viewed_pricing_page
526,151,2024-02-06 09:00:00,used_feature_X
527,151,2024-02-19 19:00:00,used_feature_X
528,152,2024-02-12 00:00:00,signed_up
529,152,2024-02-12 00:24:00,created_project
530,152,2024-02-12 16:24:00,invited_teammate
531,152,2024-02-13 15:00:00,used_feature_X
532,153,2024-02-27 00:00:00,signed_up
533,153,2024-02-27 00:25:00,created_project
534,153,2024-02-28 13:25:00,viewed_pricing_page
535,153,2024-02-28 01:00:00,used_feature_X
536,154,2024-01-20 00:00:00,signed_up
537,154,2024-01-20 00:43:00,created_project
538,154,2024-01-21 11:00:00,used_feature_X
539,155,2024-01-01 00:00:00,signed_up
540,155,2024-01-08 18:00:00,used_feature_X
541,156,2024-01-28 00:00:00,signed_up
542,156,2024-01-28 01:51:00,created_project
543,156,2024-01-29 15:00:00,used_feature_X
544,156,2024-02-27 10:00:00,used_feature_X
545,157,2024-01-29 00:00:00,signed_up
546,157,2024-01-29 01:19:00,created_project
547,157,2024-02-28 06:00:00,used_feature_X
548,158,2024-02-20 00:00:00,signed_up
549,158,2024-02-21 08:00:00,used_feature_X
550,159,2024-01-19 00:00:00,signed_up
551,159,2024-01-20 13:00:00,used_feature_X
552,160,2024-02-18 00:00:00,signed_up
553,160,2024-02-19 15:00:00,used_feature_X
554,161,2024-01-15 00:00:00,signed_up
555,161,2024-01-15 01:39:00,created_project
556,161,2024-01-16 21:00:00,used_feature_X
557,161,2024-01-22 17:00:00,used_feature_X
558,162,2024-01-03 00:00:00,signed_up
559,162,2024-01-03 02:00:00,created_project
560,163,2024-02-09 00:00:00,signed_up
561,163,2024-02-09 00:37:00,created_project
562,163,2024-02-10 09:00:00,used_feature_X
563,163,2024-02-16 05:00:00,used_feature_X
564,164,2024-02-26 00:00:00,signed_up
565,164,2024-02-27 13:00:00,used_feature_X
566,165,2024-01-25 00:00:00,signed_up
567,165,2024-01-26 13:00:00,used_feature_X
568,166,2024-01-10 00:00:00,signed_up
569,166,2024-01-11 05:00:00,used_feature_X
570,167,2024-02-25 00:00:00,signed_up
571,167,2024-02-25 01:49:00,created_project
572,167,2024-02-26 01:00:00,used_feature_X
573,168,2024-01-15 00:00:00,signed_up
574,168,2024-01-15 00:56:00,created_project
575,168,2024-01-15 20:56:00,invited_teammate
576,168,2024-01-16 08:56:00,viewed_pricing_page
577,168,2024-01-16 16:56:00,upgraded_plan
578,168,2024-01-16 20:00:00,used_feature_X
579,169,2024-02-14 00:00:00,signed_up
580,169,2024-02-15 15:00:00,used_feature_X
581,169,2024-02-28 05:00:00,used_feature_X
582,170,2024-01-16 00:00:00,signed_up
583,170,2024-01-23 13:00:00,used_feature_X
584,171,2024-02-21 00:00:00,signed_up
585,171,2024-02-21 01:51:00,created_project
586,172,2024-02-05 00:00:00,signed_up
587,172,2024-02-12 22:00:00,used_feature_X
588,173,2024-02-27 00:00:00,signed_up
589,173,2024-02-27 00:38:00,created_project
590,173,2024-02-28 00:38:00,invited_teammate
591,173,2024-02-28 17:38:00,viewed_pricing_page
592,173,2024-02-29 10:38:00,upgraded_plan
593,173,2024-02-28 14:00:00,used_feature_X
594,174,2024-02-16 00:00:00,signed_up
595,174,2024-02-16 01:55:00,created_project
596,174,2024-02-17 12:00:00,used_feature_X
597,174,2024-02-23 06:00:00,used_feature_X
598,175,2024-02-05 00:00:00,signed_up
599,175,2024-02-05 01:31:00,created_project
600,175,2024-02-05 13:31:00,invited_teammate
601,175,2024-02-06 09:31:00,viewed_pricing_page
602,175,2024-02-06 18:31:00,upgraded_plan
603,175,2024-02-06 14:00:00,used_feature_X
604,176,2024-02-17 00:00:00,signed_up
605,176,2024-02-17 00:06:00,created_project
606,176,2024-02-24 06:00:00,used_feature_X
607,177,2024-02-18 00:00:00,signed_up
608,177,2024-02-18 00:37:00,created_project
